code_muni,casos,mortes
2702702,4,0
2706505,27,1
2909703,1,0
2301901,87,2
2311355,81,0
2313807,102,2
5204854,6,0
2107506,12,4
3154804,16,0
2501575,6,0
2506301,417,4
2603801,4,1
2604106,448,12
4113809,0,0
2409902,27,0
4311007,1,0
4315107,8,0
3518206,14,0
3528858,0,0
3528908,0,0
3546702,11,1
3549300,0,0
3552700,8,0
3555109,-2,0
1721307,0,0
3144904,1,0
4315909,1,0
1200393,45,0
2916401,9,2
2922250,7,0
2924652,14,0
2925907,9,0
2300150,149,1
5211404,0,0
3131802,0,0
5001102,0,0
2505600,0,0
2511905,94,0
2612208,9,0
2615508,3,1
2203859,2,0
2209708,0,0
2407401,2,0
1101559,0,0
4302402,3,0
4308854,3,0
4318408,6,0
3505906,10,0
3529302,5,0
1304237,34,0
2308351,35,1
3203130,28,1
3203809,23,1
5204607,0,0
3107802,-1,0
3113602,0,0
3126703,3,0
3131208,2,0
3136009,3,0
3137601,6,0
3147006,15,0
3167103,1,0
5107107,1,0
1501006,40,1
1506005,36,0
2616209,21,0
4107009,1,0
4109807,1,0
4111803,13,0
3300605,12,0
3300936,24,0
3304144,183,7
4305173,0,0
4313102,0,0
4319125,1,0
4210902,5,0
3518800,832,100
3544806,0,0
3551504,22,0
5214879,2,0
2707909,18,0
2313708,38,0
5213103,74,1
5218706,0,0
2100154,46,2
3104205,0,0
3154101,0,0
3166907,0,0
5107578,0,0
1504208,632,9
1506559,10,3
2511806,20,0
2604304,15,1
2201739,0,0
4108601,2,0
4310363,0,0
4315313,0,0
4205100,2,0
2803807,4,0
3527207,12,0
3533403,23,1
3533254,2,0
3553401,28,2
4113429,1,0
3123007,1,0
2707107,5,0
2304400,2584,261
2304905,60,0
2310506,24,1
3109907,0,0
3126208,5,-1
3134004,6,0
5103601,7,0
1501600,10,1
2512606,6,0
2205516,-1,0
4114807,4,0
4125704,27,0
2407807,18,0
1100908,4,0
4316436,0,0
4316733,4,0
4212205,1,0
4217253,1,0
2800506,22,2
2807600,37,0
3523602,2,0
3528106,0,0
3530409,1,0
3539202,0,0
3541653,0,0
3547809,791,36
3554755,0,0
1709500,25,0
1709807,0,0
1718659,0,0
5215405,2,0
2704401,33,1
2911303,0,0
2923902,4,0
2924207,1,0
2311231,6,0
5209150,1,0
2103752,45,2
2112506,69,0
3113305,13,2
3119104,11,0
3130507,0,0
3140704,3,0
3152907,11,0
3165701,0,1
3170057,7,0
2605400,62,1
2605608,4,0
2609402,19,1
2611705,13,0
4109906,0,0
4118105,0,0
4127007,2,0
2401206,18,0
4311122,-1,0
4317558,9,0
4320909,30,0
4322905,0,0
4203303,0,0
2805901,3,0
2807006,1,0
3502200,8,0
3512704,1,0
3522802,-1,0
1714880,24,2
4100707,4,0
1301001,75,2
2922052,1,0
2932507,0,0
5210000,83,0
3104908,0,0
3106002,0,0
3107901,3,0
3138708,1,0
5107925,179,2
1505635,11,0
2504108,0,0
2512762,4,0
2209872,-1,0
4108403,28,1
4114708,1,0
4301305,2,0
4309308,17,1
2807303,0,0
1703701,0,0
1707108,0,0
5221551,3,0
2926657,0,0
2927705,7,0
2312403,285,4
3204807,30,0
2105153,-3,0
3102001,0,0
3121209,0,0
3142809,21,0
5104609,3,0
5106703,0,0
1505809,85,2
2501708,2,0
2515930,5,0
2513901,100,1
2200905,0,1
1101401,9,1
4310330,7,0
4319901,17,1
4204459,0,0
4218202,10,0
2804102,36,0
3501707,21,0
5107776,1,0
1600535,188,1
2910727,166,3
2308500,111,9
5210307,0,0
5216403,4,0
5220405,31,0
3158607,7,0
2514107,2,0
2608255,3,1
2206001,0,0
4312500,0,0
2800308,3511,53
2804508,69,0
2805505,23,1
3506508,63,2
3509601,50,9
3516507,1,0
3539400,9,0
3548104,4,1
3555356,6,0
2708501,115,2
2903276,2,0
2911709,6,0
3202207,40,0
5205703,0,0
5219738,17,0
2100600,46,5
3149002,0,0
3154309,9,1
3156908,1,0
5103056,6,0
1500909,163,1
4104402,-2,0
4119608,9,0
3301702,460,33
2401701,8,0
4314076,0,0
4213609,4,0
3502754,12,0
3516853,1,0
3527009,1,0
3535002,2,0
3551405,3,0
1718907,0,0
3129707,5,0
4214508,2,0
3530904,1,0
3115706,1,0
2901908,8,0
2304251,89,2
2106805,21,0
3116704,2,0
3125903,0,0
5005681,15,0
5106232,6,0
2503407,2,0
2505709,1,0
2506806,66,2
2612307,4,0
2612554,1,0
4104428,2,0
4109708,10,0
3303955,13,0
3306305,253,7
2406403,11,0
1100072,1,0
1101500,16,0
4312443,0,0
4208955,0,0
3517802,-1,0
3538303,0,0
3549706,6,0
3556206,100,2
1708205,30,0
4308433,1,0
2405900,1,0
2906808,5,1
2921609,1,0
5211701,1,0
5215900,0,0
2111763,23,2
2112852,16,0
3113404,51,0
3114006,2,0
3143807,0,1
1503754,106,1
2613800,20,1
4103404,0,0
4104600,7,0
4115101,3,0
4116208,3,0
3305901,12,0
2413904,4,0
4301008,31,0
4301636,4,0
4306130,0,0
4319505,11,0
4208450,17,1
3550407,25,0
3501301,5,0
2513943,2,0
1302504,218,1
1600600,733,4
2918357,4,1
2306553,164,4
2311900,10,1
5206404,0,0
2106508,44,0
2110104,41,2
3123205,1,0
3144706,2,0
3157203,6,0
3167707,0,0
1508209,6,1
2609907,8,0
2610301,0,0
2613602,13,0
4108304,50,1
4114401,0,0
4120333,0,0
2404309,8,0
2405108,15,0
4217006,33,0
4218400,0,0
3507209,0,0
3513207,4,0
3523107,152,14
3536802,-1,0
2910107,0,0
5219704,0,0
2102358,-1,0
3103405,3,0
3137700,9,0
3162708,7,0
2502102,1,0
2504702,5,0
2510105,3,0
2607802,17,1
2210656,0,0
4100806,1,0
4104006,18,0
4123204,0,0
2401008,204,0
2408409,3,0
4212650,12,0
4217600,2,0
3506805,26,0
3522109,31,8
3527306,36,2
3532702,0,0
5106208,1,0
2919702,0,0
2308708,78,3
2312809,54,0
3124203,15,0
3132701,3,0
3143302,45,0
3168606,205,1
5007406,3,0
5106752,81,4
1504000,137,1
1506807,372,20
2501203,3,0
2401651,0,0
2405702,4,0
2406155,2,0
4203204,62,0
3522406,5,0
2702900,161,0
2930402,3,0
3106408,0,0
3120607,12,0
3161700,4,0
2510808,157,5
2614402,2,0
2405306,8,0
2410207,3,0
1101104,34,0
4306007,2,0
4309209,97,3
4200804,1,0
4217956,1,0
3500105,1,0
3504305,0,0
3539905,0,0
3548807,259,9
3554102,34,1
1600709,105,0
2920106,3,0
2925600,3,0
2928604,35,2
2304004,77,2
2311405,106,4
3201704,16,1
3202702,1,0
2109403,0,0
3139102,1,0
3155801,1,0
5103205,37,0
1503804,122,0
2611804,10,2
2614105,24,0
2200251,3,0
4105508,57,0
4107652,32,2
4111209,0,0
4113502,0,0
4115903,0,0
4126801,7,0
3305802,77,3
2401602,1,2
4205308,8,0
3532009,5,0
1717206,-1,0
1720002,1,0
2207355,1,0
2703007,11,1
2700102,11,0
2919108,0,0
2923803,7,0
2302107,142,1
2302503,42,1
3202256,5,0
5214507,1,0
5106109,58,2
5107941,5,0
1502772,120,0
2502409,1,0
2502904,1,0
2600906,10,3
2206670,9,0
2207603,2,0
3300803,83,0
2410009,3,0
4306932,2,0
4307609,12,0
4309555,3,0
4309951,0,0
4314803,10,0
4318440,0,0
3519501,5,0
2704104,49,0
2902807,0,0
2903409,19,0
2915502,20,1
2309458,46,2
3202900,1,0
5200902,0,0
5207535,0,0
5217104,5,0
5222005,6,0
2105302,515,34
3110103,2,0
3146909,0,0
2506905,81,1
2609204,22,2
2614501,66,0
3301900,359,10
2410702,1,0
4313409,153,3
4217501,52,0
3515202,49,3
3528502,28,2
3536505,169,2
1300607,93,2
1600501,303,1
2901809,4,0
2910750,0,0
5210901,16,0
2102077,45,0
2110906,5,0
3115508,2,0
3133600,4,0
3144359,1,1
3150901,2,0
3155405,0,0
3157807,45,2
5007935,13,0
1501709,316,3
2515807,18,0
3301306,43,2
2403004,2,0
4204103,0,0
4209300,7,0
4218707,51,0
3506706,1,0
3519006,4,0
3549953,16,1
1700251,1,0
1720655,0,0
2206696,4,1
1304203,155,10
2908903,8,0
2301307,22,0
2301604,52,0
5211206,0,0
5212204,3,2
2103307,175,2
3117207,0,0
3151008,1,0
5002803,10,0
5107040,139,6
2603454,81,1
2607208,54,7
4124053,20,0
3301207,25,0
2414159,3,0
1100056,9,0
4312625,0,0
4314456,1,0
4318606,0,0
4214201,2,0
4215059,0,0
3509254,21,2
3549003,0,0
1713601,0,0
1718402,0,0
3536901,2,0
2908200,15,1
2915205,12,1
2314003,39,0
5210604,1,0
2100303,-2,0
3150505,1,0
3152006,1,0
3155702,13,0
1502707,42,0
2601052,2,1
2616308,14,0
2203909,37,1
2210359,0,0
4114906,0,0
4122909,9,0
3521705,0,0
1702901,0,0
2609154,1,0
2918407,101,3
2920205,0,0
2300705,16,1
5205513,5,1
3128105,0,0
3131307,331,13
3131703,54,0
3135407,0,0
3169901,19,2
5103007,20,2
1507409,9,0
2502201,1,0
2510907,16,0
2513802,6,0
2204501,1,0
4120150,1,0
4121208,6,0
4318507,2,0
4206504,20,0
4206900,3,0
4207403,0,0
4212908,1,0
4213005,0,0
3503158,0,0
3537800,22,0
1705557,0,0
5216007,1,0
3125002,4,0
1303536,142,1
2917334,-1,0
2929800,0,0
5103304,10,0
2515203,0,0
4109203,1,0
4110706,7,0
4115309,6,1
4122156,4,0
4127403,4,0
3301603,1,0
2411700,1,0
4304804,32,0
4305405,11,0
4205191,0,0
4212304,0,0
4212403,0,0
4218004,32,0
3527603,4,0
3541802,6,0
1703867,0,0
2903805,1,0
2932002,0,0
2306504,28,1
2102754,27,0
3104502,0,0
3105509,5,0
3168002,7,0
3101003,1,0
1506708,20,0
1507805,59,1
2515500,11,0
2516300,3,0
4104055,5,0
4104253,2,0
3301876,35,1
3304805,16,0
2410900,11,1
4311106,5,1
4312138,0,0
4317400,25,0
3507456,1,0
3533304,0,0
1705607,0,0
2701803,3,0
2705309,4,0
1300706,39,1
2927002,8,0
2303956,53,1
3203163,15,0
3203403,26,1
3204658,18,0
5218904,13,1
2106631,100,0
3101631,0,0
3130606,0,0
3141306,0,0
5002308,1,0
2509057,2,0
2201556,0,0
2207306,0,0
2211100,43,4
4100301,0,0
4116109,2,0
4119509,54,1
4121505,0,0
4124202,2,0
3303856,6,0
2411601,6,0
4301701,22,0
4211058,14,0
2806404,5,0
3557204,0,0
3528403,8,4
3533908,25,0
3536406,-1,0
3500402,0,0
1200336,19,1
2703304,0,0
2907202,21,2
2908101,0,0
2915353,0,0
2925931,2,0
2311504,37,0
5204706,-1,0
5216304,1,0
2110039,1,1
3120102,0,0
3130705,0,0
3170206,530,17
3171204,2,0
