code_muni,casos,mortes
1600808,73,1
2909307,34,0
2915007,4,0
2921500,24,0
2305803,106,2
3200102,25,1
3203403,52,0
2110906,0,0
3117009,13,0
3150208,0,0
3152907,16,2
3164100,3,0
3168408,9,0
5106232,36,1
1500958,92,0
2609600,229,38
2203701,56,3
4104428,9,0
4110706,21,2
3305901,5,0
2406155,5,0
2411700,2,0
4310702,2,0
4207858,1,0
4209409,20,1
3517406,60,1
3523909,317,4
3544202,48,0
1720309,2,0
1301159,8,0
2904704,54,0
2906899,0,0
2919959,10,0
2302107,26,1
2306900,149,1
2313005,52,1
2313351,11,0
2111003,1,1
3145208,37,3
5104203,18,0
1502905,15,0
2506251,9,1
2601052,8,0
2609105,3,0
2616001,16,0
2204303,1,0
2205201,15,0
2210904,10,0
4111001,0,1
4112009,10,1
4126652,0,0
2404408,12,0
4308706,3,0
4323101,6,0
4301552,4,0
4211306,257,5
3501806,25,1
3529609,6,0
3535309,11,0
3543907,475,8
1711902,40,0
2708402,119,1
1301605,6,0
2930709,145,3
5217302,6,0
5220686,12,0
2102002,51,0
3102704,9,0
3150802,0,0
3160108,0,0
5101902,11,0
5106828,48,1
1504901,19,0
1505494,9,0
2507309,52,0
2612703,5,2
3302254,72,1
2405306,1,0
4315057,3,0
4321469,0,0
4202537,6,0
4205407,507,6
4208906,295,5
4210803,8,1
4212106,9,0
4216602,313,7
3510203,74,1
3538501,6,0
3547304,185,8
2906303,26,0
2918407,652,8
2925303,309,3
2928802,70,1
2301307,33,0
2303303,41,1
2305100,14,0
2102408,0,0
3106606,4,0
3108701,0,0
3122355,6,0
3144201,2,0
5103809,6,1
5104807,153,1
1503903,176,0
1506302,14,1
2506004,37,0
2514503,60,0
2202729,35,1
2207793,22,0
2209401,1,0
4122172,0,0
4305587,5,0
4318440,9,0
4217006,60,0
3544400,4,0
2704104,38,1
2911204,128,1
2927606,13,0
2303931,46,0
3202603,26,0
3110103,0,0
3113909,1,0
3130101,60,1
3148301,3,0
5002704,2373,33
2510006,12,0
2211001,1906,65
4115457,0,0
4123303,0,0
3303203,78,12
2403301,6,0
4304101,0,0
4313805,10,0
4314753,5,0
4315172,4,1
4320651,4,0
4318481,12,0
4321451,56,1
4322301,13,0
4202909,472,12
3518305,23,-1
3520004,14,0
3524006,277,2
3524204,1,0
3542305,0,0
3547502,7,1
3556404,42,0
2702900,82,1
2910602,42,0
2929503,95,0
3200300,15,0
3204351,21,0
2105658,3,0
2110658,17,0
3129905,1,0
3148202,1,0
3164001,1,0
3169356,11,0
1500859,6,0
2502300,3,0
2513802,2,0
2606705,7,1
4121257,4,0
3303302,1219,31
4315131,3,0
4316758,2,0
4319711,8,0
4201604,0,0
4206603,1,0
2807402,82,3
3536109,13,0
3554755,3,0
1720101,16,1
2701001,155,1
2706109,2,0
2911659,0,0
2933174,23,0
5205802,6,0
3115102,21,0
3142106,3,0
3144904,5,0
3166600,4,0
3163508,0,0
2600807,38,1
2604106,408,25
2611309,46,0
4117602,6,0
4125357,10,0
4126009,1,0
4305934,0,0
4208500,48,2
3501103,3,0
3513207,0,-1
3519303,31,0
3521606,2,0
3525508,16,0
3533502,17,0
3550506,16,0
2912301,29,0
2921005,58,1
2931053,0,0
5200100,9,2
5203302,56,0
5106802,14,0
1501303,467,0
2614501,117,4
2615300,136,0
2201572,1,0
2205300,1,0
4113304,19,0
4118907,13,0
4313706,66,1
4317707,2,1
4321709,34,0
2805000,3,0
3502200,12,0
3516804,3,0
3534203,34,1
2933109,4,0
4322533,1,0
2702009,6,0
2708006,94,0
2923902,12,0
2926301,35,0
2305209,16,0
5209291,7,0
3113107,0,0
3118205,19,0
5105309,0,0
2207504,12,0
2209559,2,0
2209757,0,0
4103503,0,0
4115804,61,2
2411502,9,0
4320354,4,0
4320404,48,0
4319125,3,0
4212809,49,0
4219200,2,0
3510153,6,0
3544251,11,0
2709202,16,1
2709301,12,0
2912004,11,0
2304806,0,0
5207808,28,0
3101805,51,0
3152131,0,0
3163102,0,0
1501600,12,0
1508308,1,0
2512903,126,1
2612901,15,0
2616100,1,0
2205409,47,0
2207207,7,0
2208403,147,1
4119152,238,7
3304706,-473,2
2402501,5,0
4302709,32,0
4314076,0,0
4318002,44,0
4207007,86,1
3515194,0,0
3527801,0,0
3535408,15,1
3550704,85,7
3555356,35,0
1707405,31,3
2703007,18,0
1302900,28,0
2915502,114,0
2931350,122,4
3204104,41,1
2100709,15,0
2105500,1,1
3112653,8,0
3117801,1,0
3129004,5,0
3133808,35,0
3165503,2,0
5101605,9,0
5102694,7,0
5103304,19,0
5106174,1,0
1505205,47,0
4100806,2,0
4106407,9,1
4113700,481,10
4114708,2,0
4115903,0,0
3304524,183,10
2406908,-1,0
4306130,0,0
4308102,20,0
4315602,119,14
4217402,17,1
3501004,41,2
1700301,30,1
2700805,8,0
2708501,6,1
1304062,52,2
2904209,1,0
5219407,4,0
2108058,12,0
3101904,18,0
3112406,3,0
3115458,2,0
3115474,0,0
3124609,0,0
3138674,1,0
3150539,2,0
3152006,24,0
3163201,0,0
2502201,0,0
2605707,19,0
4115606,80,0
4300570,1,0
4304408,32,2
4202156,0,0
4203204,130,4
4211058,18,0
3501608,385,17
3526209,27,1
3552908,4,0
3554953,1,0
2903953,5,0
5205521,0,0
2101004,6,0
2206753,5,0
4117107,2,0
4123204,0,0
4315404,20,0
4321832,12,1
4321808,7,0
2803708,34,0
3508405,94,5
1303304,18,0
2909901,37,0
2914802,925,21
2933307,595,13
2305001,63,0
3201407,125,4
5205059,1,0
2100600,60,1
2104057,144,0
2109601,8,2
3130002,1,0
3134509,0,0
3160702,12,0
5003504,2,0
5103957,3,0
1501006,43,0
2616407,85,6
2207777,5,0
4115200,194,6
4117800,0,0
3303401,323,10
2401800,6,0
2414803,-1,0
4305116,0,0
4315321,7,0
3505104,12,0
3528809,20,0
3537156,5,0
3541802,2,1
2702306,103,3
2905008,3,0
2910701,19,0
2915205,36,1
2920106,9,0
2304103,307,0
2308708,112,4
2102358,0,0
2105351,6,0
2106300,60,0
2110708,223,3
3106309,20,0
3146404,0,0
